time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:31.734050,560,1616310151,723564445,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105934143066406, 0.04379302263259888, -0.03923369199037552, -0.172072172164917, 0.12446549534797668)","(-0.2684466540813446, 0.3067961633205414, -0.07669904083013535, -0.34514567255973816, -0.2684466540813446, -0.07669904083013535)","(0.000732421875, 0.00018310546875, -0.00067138671875, -6.103515625e-05, -0.00091552734375, -0.0006103515625)"
2021/03/21/16:02:31.754173,561,1616310151,743752221,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02081526815891266, -4.105966091156006, 0.04379302263259888, -0.039201732724905014, -0.172072172164917, 0.12447615712881088)","(0.5368933081626892, -0.1533980816602707, 0.07669904083013535, 0.3067961633205414, -0.3834952116012573, 0.19174760580062866)","(0.00079345703125, -0.00018310546875, -0.000244140625, -6.103515625e-05, 0.00189208984375, -0.00030517578125)"
2021/03/21/16:02:31.774328,562,1616310151,763641523,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105955600738525, 0.04381432756781578, -0.03921238332986832, -0.1720508635044098, 0.12445484846830368)","(-0.4218447208404541, -0.03834952041506767, 0.3834952116012573, 0.03834952041506767, 0.07669904083013535, -0.23009712994098663)","(0.001220703125, 0.00018310546875, 0.00030517578125, -0.0006103515625, -0.00054931640625, -0.00115966796875)"
2021/03/21/16:02:31.794427,563,1616310151,783671534,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105966091156006, 0.043771713972091675, -0.03919107839465141, -0.1720508635044098, 0.12446549534797668)","(-0.1533980816602707, -0.19174760580062866, -0.575242817401886, 0.4218447208404541, 0.11504856497049332, 0.03834952041506767)","(0.001220703125, -0.00018310546875, -0.00067138671875, -0.0001220703125, 0.0, -0.00030517578125)"
2021/03/21/16:02:31.814469,564,1616310151,803759280,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105955600738525, 0.04376106709241867, -0.03922303766012192, -0.1720508635044098, 0.12447615712881088)","(-0.03834952041506767, -0.03834952041506767, -0.7669904232025146, -0.11504856497049332, 0.19174760580062866, 0.23009712994098663)","(0.00030517578125, -0.00042724609375, 0.00030517578125, -0.00067138671875, 0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:31.834624,565,1616310151,823569694,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020804615691304207, -4.105934143066406, 0.043771713972091675, -0.03919107839465141, -0.172072172164917, 0.12446549534797668)","(0.34514567255973816, 0.4218447208404541, -0.49854376912117004, 0.4218447208404541, -0.3834952116012573, -0.1533980816602707)","(-0.000244140625, 0.00018310546875, -0.000244140625, 0.00042724609375, 0.000732421875, 0.0008544921875)"
2021/03/21/16:02:31.854145,566,1616310151,843746542,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02076200395822525, -4.105923175811768, 0.043771713972091675, -0.03924434259533882, -0.172072172164917, 0.12448680400848389)","(-0.7286409139633179, 0.6135923266410828, -0.34514567255973816, -0.7286409139633179, -0.4218447208404541, 0.49854376912117004)","(0.000732421875, -0.00048828125, -0.000732421875, 0.00042724609375, 0.0, 0.001708984375)"
2021/03/21/16:02:31.873997,567,1616310151,863764456,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105955600738525, 0.04381432756781578, -0.03922303766012192, -0.1720508635044098, 0.12445484846830368)","(-0.11504856497049332, 0.03834952041506767, 0.3834952116012573, -0.23009712994098663, -0.1533980816602707, -0.2684466540813446)","(0.001220703125, -0.000732421875, -0.00067138671875, -0.0001220703125, -0.00054931640625, 0.00140380859375)"
2021/03/21/16:02:31.894152,568,1616310151,883754770,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105955600738525, 0.04376106709241867, -0.03922303766012192, -0.17202956974506378, 0.12444419413805008)","(0.03834952041506767, 0.0, -0.6135923266410828, -0.03834952041506767, 0.4218447208404541, -0.4218447208404541)","(0.00079345703125, -0.00103759765625, -0.000732421875, -0.00018310546875, -0.0003662109375, -0.00030517578125)"
2021/03/21/16:02:31.914102,569,1616310151,903749074,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105934143066406, 0.04381432756781578, -0.039201732724905014, -0.1720508635044098, 0.12448680400848389)","(-0.3834952116012573, 0.3834952116012573, 0.4218447208404541, 0.11504856497049332, 0.19174760580062866, 0.3834952116012573)","(0.000732421875, 0.0009765625, -0.00018310546875, 0.00048828125, -0.0003662109375, 0.00054931640625)"
2021/03/21/16:02:31.934105,570,1616310151,923739516,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02081526815891266, -4.105944633483887, 0.04379302263259888, -0.03922303766012192, -0.1720508635044098, 0.12448680400848389)","(0.49854376912117004, 0.1533980816602707, -0.1533980816602707, -0.19174760580062866, 0.0, 0.3834952116012573)","(0.000732421875, -0.0013427734375, 0.00030517578125, 0.0009765625, -0.00079345703125, -0.00030517578125)"
2021/03/21/16:02:31.954119,571,1616310151,943768799,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02076200395822525, -4.105944633483887, 0.043771713972091675, -0.03921238332986832, -0.1720402091741562, 0.12446549534797668)","(-0.6902913451194763, 0.23009712994098663, -0.4218447208404541, 0.0, 0.3834952116012573, 0.03834952041506767)","(0.000732421875, 0.000732421875, -0.00067138671875, 0.00048828125, 0.00164794921875, 0.00054931640625)"
2021/03/21/16:02:31.974644,572,1616310151,963747005,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105944633483887, 0.04380367323756218, -0.03921238332986832, -0.1720508635044098, 0.12449745833873749)","(-0.23009712994098663, 0.11504856497049332, 0.2684466540813446, 0.0, 0.07669904083013535, 0.6519418358802795)","(0.000244140625, -0.00018310546875, -0.00018310546875, -0.0001220703125, -0.0003662109375, -0.001220703125)"
2021/03/21/16:02:31.994712,573,1616310151,983742888,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02081526815891266, -4.105934143066406, 0.04379302263259888, -0.03921238332986832, -0.172072172164917, 0.12446549534797668)","(0.34514567255973816, 0.4218447208404541, 0.0, 0.11504856497049332, -0.3834952116012573, -0.07669904083013535)","(0.000244140625, 0.000732421875, -0.0001220703125, 0.0003662109375, 0.00018310546875, -0.00030517578125)"
2021/03/21/16:02:32.014591,574,1616310152,3753504,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105944633483887, 0.04379302263259888, -0.03919107839465141, -0.1720508635044098, 0.12448680400848389)","(-0.03834952041506767, 0.07669904083013535, 0.0, 0.49854376912117004, 0.03834952041506767, 0.5368933081626892)","(-0.000244140625, 0.0009765625, 0.0003662109375, 0.00091552734375, -0.001220703125, -0.00091552734375)"
2021/03/21/16:02:32.034734,575,1616310152,23590576,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02082592062652111, -4.105955600738525, 0.04379302263259888, -0.03922303766012192, -0.1720615178346634, 0.12445484846830368)","(0.6902913451194763, -0.03834952041506767, 0.07669904083013535, -0.2684466540813446, -0.1533980816602707, -0.34514567255973816)","(0.000732421875, 0.00042724609375, -0.001220703125, 0.0003662109375, 0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:32.054487,576,1616310152,43713092,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105966091156006, 0.04381432756781578, -0.03924434259533882, -0.172072172164917, 0.12448680400848389)","(-0.49854376912117004, -0.1533980816602707, 0.49854376912117004, -0.7286409139633179, -0.575242817401886, 0.4218447208404541)","(0.001708984375, 0.00103759765625, -0.00018310546875, -0.00067138671875, 0.000732421875, -0.0006103515625)"
2021/03/21/16:02:32.074667,577,1616310152,63676361,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105966091156006, 0.04380367323756218, -0.039201732724905014, -0.1720828264951706, 0.12445484846830368)","(-0.575242817401886, -0.34514567255973816, 0.3067961633205414, 0.1533980816602707, -0.6519418358802795, -0.19174760580062866)","(0.000244140625, 0.00018310546875, 0.00030517578125, -0.00067138671875, 0.0013427734375, -6.103515625e-05)"
2021/03/21/16:02:32.094129,578,1616310152,83757465,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105955600738525, 0.043782368302345276, -0.03921238332986832, -0.1720615178346634, 0.12446549534797668)","(-0.3067961633205414, -0.03834952041506767, -0.23009712994098663, 0.03834952041506767, -0.07669904083013535, 0.03834952041506767)","(-0.00018310546875, 0.00018310546875, 0.00079345703125, -6.103515625e-05, 0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:32.114599,579,1616310152,103747736,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02081526815891266, -4.105955600738525, 0.04380367323756218, -0.03919107839465141, -0.1720508635044098, 0.12446549534797668)","(0.46019425988197327, -0.1533980816602707, 0.34514567255973816, 0.46019425988197327, 0.07669904083013535, -0.1533980816602707)","(0.000244140625, 0.00048828125, 0.0003662109375, 0.00091552734375, -0.00115966796875, -0.00030517578125)"
2021/03/21/16:02:32.134556,580,1616310152,123676995,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105934143066406, 0.04379302263259888, -0.039201732724905014, -0.1720828264951706, 0.12444419413805008)","(-0.11504856497049332, 0.575242817401886, 0.03834952041506767, 0.11504856497049332, -0.6519418358802795, -0.6135923266410828)","(-0.000244140625, -0.00103759765625, -0.0001220703125, 0.00091552734375, 0.000732421875, 0.00054931640625)"
2021/03/21/16:02:32.154374,581,1616310152,143739928,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105966091156006, 0.043771713972091675, -0.03921238332986832, -0.1720615178346634, 0.12447615712881088)","(-0.03834952041506767, -0.3834952116012573, -0.4218447208404541, 0.07669904083013535, -0.2684466540813446, 0.23009712994098663)","(-0.00018310546875, -0.00018310546875, -0.000732421875, -0.00018310546875, -0.0009765625, 0.0008544921875)"
2021/03/21/16:02:32.174610,582,1616310152,163744460,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105966091156006, 0.04379302263259888, -0.03919107839465141, -0.1720402091741562, 0.12448680400848389)","(-0.23009712994098663, -0.23009712994098663, 0.11504856497049332, 0.575242817401886, 0.19174760580062866, 0.46019425988197327)","(0.000244140625, -0.00048828125, 0.0008544921875, -0.0001220703125, -0.00054931640625, 0.00140380859375)"
2021/03/21/16:02:32.194313,583,1616310152,183711027,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105944633483887, 0.04379302263259888, -0.03923369199037552, -0.1720402091741562, 0.12448680400848389)","(0.0, 0.07669904083013535, 0.0, -0.4218447208404541, 0.2684466540813446, 0.4218447208404541)","(-0.00067138671875, 0.00018310546875, 0.00030517578125, 0.0003662109375, -0.0003662109375, -0.0006103515625)"
2021/03/21/16:02:32.214618,584,1616310152,203573602,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020804615691304207, -4.105934143066406, 0.043782368302345276, -0.03921238332986832, -0.1720508635044098, 0.12447615712881088)","(0.2684466540813446, 0.49854376912117004, -0.07669904083013535, 0.03834952041506767, 0.03834952041506767, 0.07669904083013535)","(0.001220703125, -0.00048828125, -0.00018310546875, -0.0001220703125, -0.0003662109375, -0.00030517578125)"
2021/03/21/16:02:32.234442,585,1616310152,223716528,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105934143066406, 0.04379302263259888, -0.039201732724905014, -0.1720615178346634, 0.12446549534797668)","(-0.34514567255973816, 0.3834952116012573, 0.07669904083013535, 0.1533980816602707, -0.19174760580062866, -0.11504856497049332)","(-0.000732421875, -0.00018310546875, -0.0001220703125, 0.00048828125, -0.0003662109375, -0.0006103515625)"
2021/03/21/16:02:32.254234,586,1616310152,243716650,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105955600738525, 0.04379302263259888, -0.03923369199037552, -0.1720615178346634, 0.12446549534797668)","(-0.03834952041506767, -0.11504856497049332, 0.0, -0.4218447208404541, -0.1533980816602707, -0.07669904083013535)","(-0.000732421875, 6.103515625e-05, 0.00030517578125, -0.0001220703125, 0.00128173828125, -0.00091552734375)"
2021/03/21/16:02:32.274039,587,1616310152,263704289,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105955600738525, 0.043782368302345276, -0.039201732724905014, -0.172018900513649, 0.12444419413805008)","(0.0, 0.03834952041506767, -0.23009712994098663, 0.1533980816602707, 0.6902913451194763, -0.3067961633205414)","(-0.00018310546875, 0.00152587890625, -0.000732421875, -0.00018310546875, 0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:32.294064,588,1616310152,283723979,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105966091156006, 0.04379302263259888, -0.03922303766012192, -0.1720402091741562, 0.12447615712881088)","(0.0, -0.2684466540813446, -0.03834952041506767, -0.2684466540813446, 0.19174760580062866, 0.07669904083013535)","(-0.000732421875, -0.00018310546875, -0.000732421875, 0.00042724609375, -0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:32.314097,589,1616310152,303694742,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020783308893442154, -4.105955600738525, 0.04381432756781578, -0.039201732724905014, -0.1720508635044098, 0.12446549534797668)","(-0.34514567255973816, -0.23009712994098663, 0.49854376912117004, 0.2684466540813446, 0.1533980816602707, -0.11504856497049332)","(0.001220703125, 0.00018310546875, 0.0003662109375, -0.00067138671875, 0.00091552734375, -0.0006103515625)"
2021/03/21/16:02:32.334233,590,1616310152,323715520,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105934143066406, 0.04381432756781578, -0.039201732724905014, -0.172072172164917, 0.12446549534797668)","(0.1533980816602707, 0.575242817401886, 0.5368933081626892, 0.19174760580062866, -0.4218447208404541, -0.19174760580062866)","(0.000732421875, -0.00103759765625, 0.00030517578125, 0.0003662109375, 0.00164794921875, 0.00140380859375)"
2021/03/21/16:02:32.354531,591,1616310152,343618894,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020804615691304207, -4.105966091156006, 0.04379302263259888, -0.03921238332986832, -0.1720615178346634, 0.12446549534797668)","(0.3067961633205414, -0.2684466540813446, -0.03834952041506767, 0.19174760580062866, -0.03834952041506767, 0.03834952041506767)","(-0.000244140625, -0.00042724609375, 0.00030517578125, -0.00018310546875, 0.0010986328125, -0.00146484375)"
2021/03/21/16:02:32.373928,592,1616310152,363612249,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020804615691304207, -4.105997562408447, 0.04376106709241867, -0.03923369199037552, -0.1720828264951706, 0.12445484846830368)","(0.23009712994098663, -0.882038950920105, -0.6902913451194763, -0.46019425988197327, -0.5368933081626892, -0.19174760580062866)","(0.000732421875, -0.00018310546875, -0.00067138671875, -6.103515625e-05, -0.00067138671875, 0.00054931640625)"
2021/03/21/16:02:32.394237,593,1616310152,383700557,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.02077265828847885, -4.105923175811768, 0.04380367323756218, -0.03922303766012192, -0.172072172164917, 0.12448680400848389)","(-0.46019425988197327, 0.7669904232025146, 0.1533980816602707, -0.23009712994098663, -0.3067961633205414, 0.3834952116012573)","(-0.00018310546875, -0.000732421875, -0.0001220703125, -0.0001220703125, -0.00067138671875, -6.103515625e-05)"
2021/03/21/16:02:32.414357,594,1616310152,403695333,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.105944633483887, 0.04380367323756218, -0.03921238332986832, -0.1720508635044098, 0.12445484846830368)","(-0.03834952041506767, 0.11504856497049332, 0.3067961633205414, -0.03834952041506767, 0.11504856497049332, -0.23009712994098663)","(0.002197265625, -0.00018310546875, 0.0003662109375, -6.103515625e-05, -0.0013427734375, 0.000244140625)"
2021/03/21/16:02:32.434082,595,1616310152,423615400,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020793961361050606, -4.1059770584106445, 0.04379302263259888, -0.03921238332986832, -0.1720615178346634, 0.12448680400848389)","(-0.07669904083013535, -0.5368933081626892, 0.03834952041506767, 0.03834952041506767, -0.1533980816602707, 0.4218447208404541)","(-0.00067138671875, -0.00103759765625, -0.000732421875, -0.0001220703125, 0.00164794921875, 0.0008544921875)"
2021/03/21/16:02:32.454026,596,1616310152,443615484,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.020804615691304207, -4.105955600738525, 0.04379302263259888, -0.03922303766012192, -0.172072172164917, 0.12449745833873749)","(0.19174760580062866, 0.03834952041506767, 0.03834952041506767, -0.11504856497049332, -0.46019425988197327, 0.6519418358802795)","(0.00079345703125, -0.00048828125, -0.001220703125, 0.0003662109375, -0.0015869140625, -0.0006103515625)"
